时间,商品名称,库存变化,单笔销量
2026-09-24 12:38:23,beatroad,0,0
2026-09-24 21:49:27,beatroad,0 -> -21,21
2026-09-25 19:53:07,beatroad,-21 -> -64,43
2026-09-25 21:44:09,beatroad,-64 -> -259,195
2026-09-25 21:50:16,beatroad,-259 -> -325,66
2026-09-25 22:38:10,beatroad,-325 -> -380,55
